"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "Python", "Python工程师", "15000-30000", "大专", "北京", "3-5年", "职位描述岗位职责:1、根据项目数据处理业务需求，制定数据处理平台技术架构2、制定大数据处理平台维护、优化、安全及高可用方案3、编写数据平台等核心代码任职资格:1、计算机相关专业本科或以上学历，熟悉常用数据结构与算法，2年以上Python语言应用开发经验，熟悉C/C++/Java等主流编程语言；2、熟悉Hadoop、Hbase、Spark工作原理，了解分布式计算实施过程中的各种问题。3、熟悉Linux系统操作，以及Mysql、Redis、Mongodb等数据库；4、有良好的编码习惯及开发文档书写习惯，有较好的沟通能力，扎实的编程功底；5、具有较强的沟通能力，工作协作能力，学习能力，执行力，组织能力；6、工作态度积极主动、细致、有全局观，有一定的抗压能力，善于与他人合作，良好的团队合作意识。优先条件：1、有爬虫研发应用经验者优先。2、熟悉数据挖掘及机器学习算法者优先。3、爱好技术，喜欢探索新技术者优先。", "北京精准沟通国际传媒广告有限公司", "15-50人", "上市公司", "移动互联网,电子商务", "-"
"拉勾", "Python", "Python开发工程师", "5000-6000", "本科", "广州", "1-3年", "职位描述岗位描述：承担web前/后端的技术工作，开发和维护公司产品岗位要求：1. 有扎实的编程功底及Python开发经验，精通Django；熟悉MongoDB、Redis者优先2. 熟悉HTML/CSS/JavaScript3. 习惯在Linux环境下工作，熟悉Shell编程4. 熟悉互联网产品的开发过程，有互联网产品研发经验者优先5. 有良好的代码编写习惯，遵守编码规范6. 乐于交流分享，有钻研新技术的热情和能力7. 会做时间管理和使用GTD软件8. 良好的团队意识与自我管理能力福利待遇1、每季度可申请调薪2、各类茶水、咖啡、果汁等饮品全天候免费供应；3、法定假期，双休，上班免打卡", "广州神月信息安全技术有限公司", "少于15人", "初创型(未融资)", "移动互联网,信息安全", "3.2"
"拉勾", "Python", "python", "15000-25000", "本科", "北京", "不限", "职位描述职位描述：1.负责研发项目的概要设计及详细设计；2.指导项目组成员完成开发；3.参与其他项目技术评审；职位要求：1.本科或以上学历；2.年以上网站开发经验；3.热爱编程，具备较强的编程能力和良好的编码风格；4.有较强的逻辑分析能力和学习能力；5.熟练掌握Python语言，了解Flask等Web框架；6.熟悉PostgreSQL，精通至少一种数据库；优先条件：简历写明技术博客地址；简历写明Github帐号；", "北京果壳互动信息技术有限公司", "150-500人", "成熟型(C轮)", "移动互联网,社交网络", "4.3"
"拉勾", "Python", "Python", "10000以上", "本科", "北京", "1-3年", "职位描述职位描述：   1.负责Python相关软件、后台服务程序开发   2.建立和完善开发文档；   3.协助对所开发的功能进行测试，协助产品部署。      任职资格：   1.学历要求：     -毕业于211或985院校、统招本科及以上学历，或有海外留学经历；   2.工作经验：     -2年以上Python开发经验，熟练掌握Python的使用；    -具有实际项目开发经验；     -了解并掌握Django、web.py、Tornado中至少一种Web开发框架；    -熟悉Mysql、Mongodb数据库，了解redis。   熟悉linux平台开发。   3.能力要求：     -具有规范的编程习惯与文档编写能力，积极配合公司各项规范化建设工作；    -具备较好的学习能力、问题分析能力，可以独立调试解决问题；     -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的开发经验。   4.素质要求：     -工作踏实，态度积极，能够承受工作压力，能适应严格项目管理；    -责任心强，正直诚实，值得信赖。   优先考虑：    同时具有java开发经验", "北京捷通华声科技股份有限公司", "150-500人", "成长型(不需要融资)", "移动互联网,数据服务", "3.6"
"拉勾", "Python", "Python 架构师", "15000-30000", "本科", "北京", "不限", "职位描述职能：   优集品全产品线的后端开发 & 技术架构的升级优化要求：精通Python；3年以上后端开发经验，对高并发系统有实践经验；精通 MYSQL，熟练 Redis、Mongo 等常见开源工具；熟练掌握算法与数据结构知识；拥有良好的代码习惯，结构清晰，命名规范，逻辑性强；抗压能力强，沟通能力强，热爱团队协作。", "北京优集品网络科技有限公司", "150-500人", "成熟型(C轮)", "电子商务", "4.5"
"拉勾", "Python", "Python", "15000-30000", "本科", "北京", "3-5年", "职位描述工作职责：-大数据部门后端研发工作-技术调研、大数据量存储、性能优化等技术开发工作职位要求：-丰富的API设计经验-三年以上 Python 语言为主的大中型软件开发经验-优秀的数据库设计和优化能力，至少精通一种数据库应用，精通Mysql数据库应用者优先-丰富的Web应用系统设计经验，有 Linux 系统管理经验者优先-扎实的计算机基础，较强的软件架构或算法理解能力-学习能力强，拥有优秀的逻辑思维能力-有较好的沟通交流能力，能够迅速融入团队-有良好的时间和流程意识-对大数据，数据分析技术感兴趣-熟悉flask, tornado等加分", "北京闪银奇异科技有限公司", "150-500人", "成长型(B轮)", "移动互联网,金融", "3.8"
"拉勾", "Python", "Python高级开发工程师", "15000-25000", "大专", "上海", "3-5年", "职位描述工作内容：1、参与产品服务器端设计和代码实现任职要求：1、本科以上学历，计算机专业背景2、2年以上Web服务器端开发经验，熟悉Python开发，有Tornado、Django等开发框架使用经验者优先3、熟悉Andriod/iOS的移动端开发流程4、熟悉SQL 、MongoDB、Redis等数据库系统", "上海海得控制系统股份有限公司", "500-2000人", "上市公司", "硬件", "4.8"
"拉勾", "Python", "Python开发工程师（锁屏画报）", "15000-30000", "本科", "北京", "3-5年", "职位描述职位描述1. 从事后端的架的规划和开发；2. 参与平台层面技术方案的规划和设计；3. 负责系统开发过程中资源协调、技术执行和质量的把控；4. 解决技术难题、组织知识分享5. 参与改进开发过程中的规范和流程。职位要求1、本科及计算机相关专业毕业，5年以上互联网或软件行业相关工作经验；2、扎实的计算机基础知识，精通(Java, python)至少其中一个编程语言，对其他编程语言有较好理解；熟悉linux开发环境并快速搭建, 熟悉mysql, mongodb, redis，kafka等常用数据库／缓存／队列项目的使用和优化3、能够快速理解和梳理业务，合理规划系统功能和结构；4、具有较强的领导和组织协调能力，优秀的沟通和执行能力；5、深入理解计算机网络和现代操作系统；6、有国内优秀互联网公司架构经验优先；7、有实际的SOA和分布式系统开发和架构经验优先。", "北京小米科技有限责任公司", "2000人以上", "成熟型(D轮及以上)", "移动互联网", "4.1"
"拉勾", "Python", "Python", "8000-12000", "本科", "武汉", "1-3年", "职位描述熟悉linux操作系统的日常操作命令，有linux系统裁剪定制经验熟练掌握shell，python编程熟练掌握Mysql,redis数据库的应用及开发之前从事过工程相关工作者优先有web系统前后端开发经验，有搭建和开发web网站前后台系统能力（前端技术+java/php+tomcat/jetty+mysql)有处理linux操作系统，mysql数据库的安全问题的经验", "深圳市万泉河医疗科技有限公司", "15-50人", "成长型(A轮)", "移动互联网,医疗健康", "-"
"拉勾", "Python", "Python", "15000-25000", "本科", "上海", "1-3年", "职位描述岗位职责：1、负责相关需求分析及系统设计；2、负责核心代码的编写，自我完善，尽量发布可以运行的代码。3、完善并遵守团队的编码规范，编写高质量、结构清晰、易读、易维护的代码；4、参与新技术的预研与选型。读读博客、学习新语言和框架、参与讨论以及看看同行在干什么。两耳不闻业界事，你就无法成为一名更优秀的程序员。岗位要求：1、2年以上Python开发经验，这是我们认为谈得上深入了解一门语言所需要的最短的时间（当然，天才型选手例外）,如有大规模高并发访问的应用开发经验，是个很大的加分项；2、熟悉Mysql或MongoDB数据库的开发和调优，熟练linux下服务器环境部署和性能调优，熟悉各种缓存技术；3、有坚韧不拔的精神，因为很多时候，我们编的不是程序，是寂寞。希望你是那种在遇到困难或高强度工作压力时，懂得多多鼓励自己的人；4、善于团队配合，因为你在这里接触到的绝大多数都是需要团队一起完成的大项目，所以尊重别人的代码和设计，尊重团队现有的编码规范，彼此之间全心全力配合，是一名程序员必须具备的素质。核心能力：根据产品设计独立进行应用程序开发，对过程中碰到的疑难问题进行攻克总结和分享，能对产品上线后的各种复杂数据进行分析，总结，为接下来的版本迭代提供依据和方向。优先获得面试机会，请加人事主管微信：tc-honey", "上海己美网络科技有限公司", "50-150人", "成长型(A轮)", "移动互联网,电子商务", "3.7"
"拉勾", "Python", "高级Python开发工程师", "10000-20000", "大专", "杭州", "3-5年", "职位描述岗位职责：1、参与产品需求分析、架构设计，原型实现工作。2、负责软件模块的设计、开发、单元测试、集成等工作；3、参与技术分享、相关文档编写等工作。任职要求：1、至少一年Python相关开发实践经验2、熟悉Python语言，熟悉流行的Python网络和系统开发框架；3、有运维领域的实践和开发经验为佳；4、自学能力强，能够快速学习和掌握新技术，主动，乐于沟通和分享，具备团队合作精神。", "北京广通信达软件股份有限公司杭州分公司", "150-500人", "上市公司", "移动互联网,数据服务", "4.5"
"拉勾", "Python", "C/C++开发（Python、PHP均可）", "15000-25000", "本科", "深圳", "3-5年", "职位描述岗位职责：1、负责Linux后台集群服务开发；2、负责分布式、高可用数据库集群的研究及开发；3、负责数据库集群监控平台及运维平台相关研究及开发。岗位要求：1、25-33岁，本科及以上学历，计算机相关专业，2年以上Linux后台开发经验；2、精通C/C++, 熟悉STL等标准开发库；3、有一定的基于Linux 后台开发经验；4、熟悉MySQL等开源数据库的使用及部署；5、具有良好学习研究能力；6、具有分布式开发经验者优先；7、具有脚本开发能力（shell、python）者优先。", "深圳市华成峰数据技术有限公司", "50-150人", "成长型(不需要融资)", "移动互联网,数据服务", "3.4"
"拉勾", "Python", "Python（大牛）", "6000-9000", "大专", "成都", "3-5年", "职位描述有良好的编程思想和代码习惯2. 熟悉Python语言3. 熟悉Linux基本操作4. 熟悉软件开发流程，具备独立开发调试，测试等实践能力5. 熟悉openerp，XML，html优先6. 实战经验丰富", "四川微之门信息技术有限公司", "15-50人", "初创型(未融资)", "移动互联网", "3.3"
"拉勾", "Python", "后端工程师(Python)", "15000-25000", "本科", "北京", "不限", "职位描述职位描述：- 根据产品需求设计、开发及维护在行、分答、果壳网等相关系统；- 主要使用Python语言进行开发；- 接受实习生；职位要求：- 本科以上学历，熟练掌握编程基础知识，热爱编程- 掌握Python语言，了解Flask等Web框架- 了解WEB开发，理解相关概念，有实际项目经验- 具备良好的沟通能力及团队合作精神优先条件：- 简历写明技术博客地址- 简历写明Github帐号", "北京我最在行信息技术有限公司", "50-150人", "成长型(A轮)", "移动互联网,教育", "4.5"
"拉勾", "Python", "Hadoop（python）", "13000-20000", "本科", "上海", "3-5年", "职位描述1、精通Python；2、熟悉MVC架构，精通Django或者其他Python Web开发框架者优先；3、具备数据库设计能力，精通掌握MySql/MongoDB者优先；4、熟悉Linux操作系统，熟悉Apache/Tomcat/Nigix等WebServer的部署和应用；5、有大型网络数据挖掘，在高并发，高稳定性方面有经验者优先；6、具备良好的编码习惯及开发文档书写习惯；7、具有优秀的团队合作和沟通协作能力，善于学习，乐于分享，能承受较大工作压力；8、了解或熟悉HTML、CSS、Javascript等前端技术优先。", "上海华腾软件系统有限公司", "2000人以上", "上市公司", "企业服务,金融", "3.8"
