"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "Delphi", "Delphi工程师", "7000-12000", "大专", "杭州", "1-3年", "职位描述1、精通Delphi编程，对SOCKET开发有一定的理解，具有一定的控件编程经验，熟练Delphi三层架构编程；2、熟悉oracle 数据库，熟练使用oracle里的存储过程编写；3、熟悉三层和多层应用系统架构；4、熟悉面向对象的设计和开发方法，熟悉算法。5、具备良好的软件工程意识，熟悉软件开发流程，软件配置管理等工具的使用公司地点：杭州市拱墅区新文路33号（天堂e谷）2号楼5层（北软附近）公交路线：76路、91路", "杭州鼎永科技有限公司", "50-150人", "成长型(不需要融资)", "教育", "-"
"拉勾", "Delphi", "Delphi开发实施工程师", "8000-15000", "不限", "北京", "不限", "职位描述岗位职责：1、根据安排参与公司产品开发；2、参与产品项目规划，并制定实施方案；3、负责产品研发中主要功能的代码实现；4、完成研发工作文档编写，解决技术难题。任职要求：1.精通Delphi，有1年以上的Delphi编程经验； 2.熟练使用Delphi7、DelphiXE7等IDE环境;3.具备规范化编程的概念，能编写准确高效的代码； 4.熟悉一种以上关系数据库编程（如：SqlServer、Oracle、MySql等），熟悉视图、存储过程、函数；5.可以出差到客户现场去做支持，具备现场调控能力，可快速响应解决问题。", "北京快马互联科技有限公司", "15-50人", "成长型(A轮)", "企业服务,医疗健康", "4.1"
"拉勾", "Delphi", "高级Delphi软件开发", "15000-30000", "本科", "上海", "3-5年", "职位描述岗位职责：1、根据业务需求和用户进行沟通，撰写需求和设计等相关项目文档；2、根据项目任务分配，完成项目功能模块的开发及单元测试，确保性能、质量；3、解决、分析系统日常出现的各种故障，不断完善系统软件；4、学习新的软件技术，并对相关人员进行技术指导，带领初级开发人员完成系统的开发。岗位要求：1.本科及以上学历，DELPHI商用软件开发经验，具有独立软件开发工作能力；2.熟悉ORACLE数据库或SQL?SERVER数据库；3.具有一定的系统分析和设计能力，技术钻研能力强；4.良好的表达沟通能力，独立工作能力强。5.具有ERP软件开发经验者优先", "上海海鼎信息工程股份有限公司", "150-500人", "初创型(未融资)", "企业服务", "4.2"
"拉勾", "Delphi", "Delphi", "10000-18000", "本科", "上海", "3-5年", "职位描述任职资格 ：1．人品端正，办事积极主动；2.熟练掌握Delphi开发工具、以及三方组件(DevExpress系列)的使用等相关技术；3.熟练delphi下的应用开发,能在现有框架基础上进行快速的开发4.熟悉delphi vcl类体系,用过delphi下主流的界面组件,对界面开发有浓厚兴趣.5.熟悉UML等面向对象的建模和设计；6.具备需求分析和系统设计能力， 以及较强的逻辑分析和独立解决问题能力 ；7.具有较强的适应能力、沟通能力、团队精神；岗位素质：1. 勇于钻研和自我学习能力2. 善于沟通，团队协作能力比较强3. 勇于承担压力", "上海东普信息科技有限公司", "150-500人", "初创型(天使轮)", "移动互联网,电子商务", "3.6"
"拉勾", "Delphi", "Delphi开发工程师", "8000-10000", "本科", "北京", "1-3年", "职位描述岗位职责：1、熟悉delphi、midas、RO等三层结构程序的编写。2、熟悉sql server数据库、sql查询优化。3、编码风格良好，编程头脑清晰灵活，熟悉常用的算法。4、要有团队意识。任职要求：1. 医疗产品研发和项目技术支持2. 产品关键技术研究和代码开发3. 负责模块开发和初级程序员开发指导4. 参与项目需求分析5. 参与项目开发设计，负责模块设计", "北大医疗信息技术有限公司", "500-2000人", "成熟型(不需要融资)", "医疗健康", "4.0"
"拉勾", "Delphi", "Delphi开发工程师", "8000-15000", "不限", "杭州", "1-3年", "职位描述职责：负责公司后台服务器相关产品的技术开发和问题处理。要求：1、熟练delphi开发各项技能。2、熟悉后台服务器相关组件、接口、数据的开发和处理。3、吃苦耐劳，有强烈责任心。4、工作积极主动，团队和集体荣誉感强。5、工作年限、学历等不限。6、一颗永不停止追求成就的心。", "杭州中焯信息技术股份有限公司", "50-150人", "成长型(不需要融资)", "金融", "2.6"
"拉勾", "Delphi", "Delphi", "8000-15000", "本科", "广州", "不限", "职位描述岗位职责：负责教育软件的设计和开发工作岗位要求：1、具有丰富的编程经验，熟悉C++或Delphi，能快速实现软件功能需求；2、熟练使用常用的组件（包括流行的各种第三方组件/库）和客户端开发；3、有责任心和进取心，有良好的学习能力、沟通表达能力，具有较好的文档编写能力；超有爱的福利：免费员工公寓+员工餐厅+双休+班车+五险一金+节假日+生日礼物+年度体检等；公司提供篮球、羽毛球、乒乓球、台球等免费体育运动设施。", "蓝鸽集团有限公司", "500-2000人", "成熟型(不需要融资)", "移动互联网,企业服务", "4.1"
"拉勾", "Delphi", "Delphi转web前端", "5000-8000", "大专", "杭州", "应届毕业生", "职位描述岗位职责1、 负责公司产品的设计、开发和单元测试工作2、 负责产品开发文档的编写任职条件1、 专科及以上学历，理工科相关专业2、 熟悉delphi开发各项技能3、 具备良好的面向对象设计、开发思维，具有较强独立分析和解决能力4、 工作有计划性，协调、配合、执行能力强.良好的自学能力，可以快速学习和掌握新的方法和技术5、应届生有无经验均可，有经验者经考核合格直接上岗，无经验且符合条件者可申请实训后上岗相关福利待遇：1、缴纳五险一金，双休，五天工作制2、国家法定的带薪假期、以及各种节日补贴3、个性化的岗前、在岗培训和专项培养计划；4、健康体检5、公司旅游、部门OUTING等丰富多彩的团队活动。", "北京优才创智科技有限公司", "150-500人", "成长型(A轮)", "教育", "3.5"
"拉勾", "Delphi", "Delphi软件工程师", "8000-12000", "大专", "上海", "不限", "职位描述工作职责：1、 产品功能界面的设计、开发、测试、BUG修改；2、 客户端的开发和改进；3、 参与项目的需求调研与需求分析工作、编写相关文档。根据设计规格和开发计划进行开发；4、 根据需要研究和推广新技术；5、应届生可由开发工程师带领。岗位要求：1、大专及以上学历，计算机相关专业在校生或应届生；2、具体数据库知识，熟悉Sql Server、Oracle、sqlite其中一种均可。3、熟悉掌握面向对象设计开发。4、有志于用Delphi进行开发；5、品行端正，具有良好的沟通能力和团队合作精神；思维活跃，反应敏捷，具有较强的自律性，有良好的情绪控制能力；6、熟悉金融、证券、财经资讯更佳；7、适合应届毕业生或未有金融从业经验，并想从事软件开发行业者；", "精诚（中国）企业管理有限公司", "150-500人", "成长型(不需要融资)", "移动互联网,数据服务", "-"
"拉勾", "Delphi", "Delphi", "6000-12000", "大专", "成都", "1-3年", "职位描述岗位职责：1、PC客户端软件设计.研发.维护。任职资格：1.两年以上Delphi开发经验,能熟练使用Delphi开发应用程序；2.能熟练使用WindowsAPI,多线程,VCL类进行开发；3.有界面或控件开发经验的优先,有vc开发经验的优先,对系统底层了解深入的优先；4.具备较强的自学能力和良好的沟通能力，敬业.主动.易沟通.有团队合作意识。接受初级应届毕业生实习。", "成都正欣德信息技术有限公司", "150-500人", "上市公司", "移动互联网,游戏", "4.5"
"拉勾", "Delphi", "软件工程师-Delphi方向", "7000-14000", "本科", "上海", "不限", "职位描述岗位描述：1、根据设计文档，进行产品编码2、配合测试人员对产品进行测试3、配合项目工程人员解决产品日常应用中的问题4、建设内部知识库体系5、发展方向：高级软件工程师、开发经理、分析设计师、高级开发经理能力要求：1、本科及以上学历，计算机或相关专业，有扎实的软件基础知识2、精通面向对象编程方式3、了解Delphi、VisualC++、VisualBasic等开发工具，有一定的开发经验，愿意从事Delphi开发工作4、熟练掌握SQL语句编写，对SqlServer或Oracle数据库有较多应用经验5、具备数据库DBA管理经验和进销存管理系统开发经验者优先", "上海海鼎信息工程股份有限公司", "150-500人", "初创型(未融资)", "企业服务", "4.2"
"拉勾", "Delphi", "Delphi实习生", "1000-2000", "本科", "北京", "不限", "职位描述岗位职责： 1、配合完成现有软件产品的维护、修改； 2、学习Delphi编程语言，在系统出现异常时候可以配合解决问题。任职要求： 1、统招本科以上学历，计算机相关专业；2、熟悉一门客户端编程语言（例如C#、Delphi、C++、VB）； 3、了解数据库编程； 4、对软件编程有兴趣； 5、有强烈的责任心和主动性，工作细心，具备探索创新精神。  ", "北大医疗信息技术有限公司", "500-2000人", "成熟型(不需要融资)", "医疗健康", "4.0"
"拉勾", "Delphi", "Delphi软件工程师", "10000-20000", "本科", "深圳", "1-3年", "职位描述岗位职责1、分析客户提出需求，写出需求文档。1、公司充值业务的模块开发与维护2、协助售后解决客户在使用中遇到的问题3、协助运营解决在使用中遇到的问题。岗位要求：1、具备良好的逻辑思维能力；2、熟悉Delphi开发工具，有一年以上实际应用经验3、对适用多线程，高并发有过研究实际开发经验。熟悉SOCKET通讯。4、热爱编程行业，善于钻研，有较强程序设计和开发能力，良好的编程风格以及文档撰写能力；5、能独立按时按量完成开发任务，良好的沟通能力、团队协作能力、较强责任感；作息时间：双休，8:00~11:30，13:30~17:30", "深圳硕软技术有限公司", "50-150人", "初创型(未融资)", "移动互联网,电子商务", "-"
"拉勾", "Delphi", "Delphi（初、中、高)级都要都要都要", "8000-16000", "大专", "深圳", "不限", "职位描述工作职责：软件设计/开发具体要求：1、半年以上开发经验2、精通Delphi开发(Delphi7/DelphiXE2)、熟悉面向对象的分析、设计方法, 具有多层架构开发思想。3、精通SQL、MySQL、Oracle至少一种，精通存储过程编写。4、精通DataSnap, 网络通讯。5、精通设计模式。6、精通UML、PowerDesigner等设计工具，思维清晰敏捷、逻辑分析能力强。7、欢迎优秀应届计算机专业的学生", "深圳市卓帆科技有限公司", "50-150人", "初创型(天使轮)", "移动互联网,O2O", "5.0"
"拉勾", "Delphi", "delphi开发工程师", "8000-15000", "本科", "北京", "1-3年", "职位描述岗位职责：1、参与基于Delphi技术的应用系统开发、维护；2、根据开发规范与流程完成系统设计、编码以及相关文档的编写。任职要求：1、本科及以上学历；2、1年以上Delphi项目编程经验；3、熟练掌握Delphi语言以及Delphi IDE环境，有丰富的软件调试、排错经验；4、熟悉网络通信、Socket编程，理解web server开发者优先；5、工作积极主动，认真踏实，善于钻研与学习；6、具有良好的沟通能力和团队协作能力；", "北京好价网络科技有限公司", "50-150人", "初创型(未融资)", "电子商务,医疗健康", "-"
"拉勾", "Delphi", "Delphi", "5000-9000", "大专", "长沙", "1-3年", "职位描述岗位职责1、负责实现棋牌游戏客户端应用逻辑；2、负责游戏运营辅助工具的开发。岗位要求1、熟练掌握Delphi，有1年以上Delphi开发经验； 2、具有团队协作能力，吃苦耐劳，工作态度扎实。", "湖南联盛网络科技股份有限公司", "50-150人", "上市公司", "游戏", "4.7"
