"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "ASP", "高级ASP.NET(C#)开发工程师", "12000-18000", "大专", "深圳", "3-5年", "职位描述岗位职责：1、理解后端架构，与后端工程师配合，为项目提供最优化的技术解决方案；2、根据项目要求完成开发任务，如配合产品线完成WEB应用、微信公众号、App开发、接口开发等；3、负责编写需求及设计文档、技术实现逻辑等文档的能力；4、协助产品经理需求进行技术开发，数据库设计，程序逻辑设计；岗位要求：1、本科及以上学历，精通.Net软件开发技术，熟练掌握C# 开发Windows应用或熟悉ASP.Net开发Web应用。2、有PC或mobile Web前端开发经验，精通JavaScript、Ajax等Web技术；熟悉使用jquery、bootstrap、angular框架以及H5、CSS3；3、对面向对象思想有较深入了解，熟悉MVC模式，.net web api，WebService，json结构；4、具备良好的工作心态，责任心强，团队精神，编码规范，注释清晰，注重细节；5、有PHP等其它开源开发工具优先考虑；6、有车联网从业经验优先；", "深圳市麦谷科技有限公司", "50-150人", "初创型(天使轮)", "移动互联网,数据服务", "-"
"拉勾", "ASP", "ASP.NET研发工程师", "6000-12000", "大专", "广州", "3-5年", "职位描述岗位工作内容：1、学历大专以上计算机科学相关专业、2年以上.NET技术开发经验；2、熟练掌握.NET Framework（C#），能开发B/S构架的应用程序；3、熟悉ASP.NET编程模型，熟悉MVC架构；4、熟悉 MS SQL Server 2008 或 Oracle 数据库编程技术。5、愿意接受并学习新的知识，愿意接受高难度技术挑战；6、做事严谨踏实，责任心强，条理清楚，善于学习总结，有良好的团队合作精神和沟通协调能力。岗位资格要求：1、能独立处理和解决所负责的任务；2、根据开发进度和任务分配，完成相应模块软件的设计、开发、编程任务；", "广州太普软件科技有限公司", "50-150人", "成长型(不需要融资)", "移动互联网、企业服务", "-"
"拉勾", "ASP", "Asp.Net", "4000-8000", "大专", "广州", "不限", "职位描述岗位职能：1、按照公司要求完成需求分析,设计及代码编写工作；2、协助技术总监进行项目需求分析与功能设计；3、负责相关软件产品的技术文档资料的编写工作；任职要求:1.计算机及相关专业大专以上学历；2.精通.NET下的Web开发，熟练编写和调试C#代码；3.掌握SQL SERVER数据库的开发；4.熟悉HTML/JavaScript/jQuery/CSS等前端技术;5.熟练使用Visual Studio、Sql Server等相关开发工具；6.具备团队合作精神，有较强的学习能力和沟通能力，能够承受一定的工作压力；7.有开发经验优先", "广州百畅信息科技有限公司", "少于15人", "初创型(天使轮)", "移动互联网,数据服务", "-"
"拉勾", "ASP", "ASP.NET 开发经理", "20000-30000", "大专", "北京", "3-5年", "职位描述岗位职责 1、和产品经理进行有效的沟通； 2、设计项目的架构，解决基本技术问题； 3、带领项目的开发和维护。  任职要求 1、四年以上的C#开发经验； 2、熟悉asp.net(mvc)的运行机制，熟悉http协议； 3、有着良好的开发功底，熟悉算法和数据结构； 4、了解数据库查询编写的原则，了解的查询性能优化的方法； 5、了解在.net完成分布式计算有着良好的文档阅读和文档编写的能力； 6、了解.NetCore1.0者或者有跨平台.net开发经验者优先。", "北京格上理财顾问有限公司", "15-50人", "初创型(未融资)", "金融", "4.6"
"拉勾", "ASP", "ASP.NET", "6000-9000", "大专", "深圳", "1-3年", "职位描述岗位职责：1.按照项目任务和项目计划，完成模块的设计、编码和单元测试；2.独立完成应用系统模块的代码编写和单元测试；3.解决项目中的关键问题和技术难题，并完成单元测试确保软件的质量；4.具有规范化,标准化的代码编写习惯和良好的技术文档习惯；5.团队协作进行开发。岗位要求：1. 计算机及相关专业，大专以上学历；2. 2年以上ASP.net技术项目开发经验，参与至少一个大型ASP.net项目的主要开发工作,熟悉总体架构；3. 精通.net、C#、ASP.net、WEB Form、SQL2005、VB Script、ADO.NET、NHibernate数据访问等；4. 精通掌握HTML、CSS、JavaScript、Ajax技术；5. 精通SQL语言，熟练掌握SQLServer存储过程，函数等技术；6. 了解软件开发技术文档资料的编写规范，具有较强的技术文档写作能力；7. 有较强的逻辑思维能力，学习能力和较强的学习意愿,思维敏捷，反应迅速；8. 对工作认真负责，有责任心，能主动承担工作,能独立承担项目中的软件开发任务，敢于接受挑战；9. 较好的团队合作精神，沟通能力强；10.英语水平优良，有良好的英文阅读能力", "深圳赛尔姆信息科技有限公司", "少于15人", "初创型(未融资)", "移动互联网,企业服务", "3.7"
"拉勾", "ASP", "ASP.NET软件开发工程师", "10000-20000", "大专", "广州", "3-5年", "职位描述一、职位描述1、按系统设计完成功能模块的编写；2、遵循工作规范和编写要求；3、编写模块详细设计文档，和相关技术资料；4、按规范进行模块功能单元测试；5、维护所开发的软件模块代码；二、岗位要求：1、三年以上ASP.NET项目开发经验，熟练掌握C#开发语言；2、熟悉mongoDB数据库或SQL Server数据库的应用、管理、开发3、精通VS2015，熟悉DevExpress ASP.NET界面控件者优先；4、良好的编程规范及开发技能及撰写技术文档能力；5、有服装SCM、ERP系统开发及维护经验者优先。", "广州简派软件科技有限公司", "15-50人", "初创型(未融资)", "移动互联网,企业服务", "-"
"拉勾", "ASP", "ASP", "4000-6000", "不限", "成都", "不限", "职位描述1、有实际asp.net(C#)项目开发经验，有大型生活服务类平台项目经验的优先；2、熟练掌握ASP、NET(C#)，具有扎实的计算机基本功，能够独立承担开发工作；3、熟练掌握CSS+DIV，精通Jquery框架，熟练Javascript、Ajax等Web前端技术；4、熟练使用SQLserver、Oracle设计开发，并有一定数据库编程能力；5、熟练使用工具VisualStudio、Visual Sourcesafe、SVN等工具、ADO.NET、WCF等技术；6、熟悉B/S三层架构，有良好的编程风格；7、有良好的自学能力，独立思考能力，能够较快速度学习并应用新技术。", "四川一也科技有限公司", "少于15人", "初创型(未融资)", "移动互联网,生活服务", "-"
"拉勾", "ASP", "Asp.net工程师", "8000-16000", "大专", "深圳", "3-5年", "职位描述岗位职责：1、产品实现包括: A、根据产品需求，完成关键技术点的研究与实现 B、实现软件模块功能，并完成各模块集成 C、编写相应的单元测试代码，并执行相关的单元测试2、知识总结与分享：及时分享工作、学习成果，促进部门知识建设，定期提交总结文档3、技术支持服务：为产品、测试、客服提供技术支持。任职资格要求：1、5年以上C# B/S,C/S项目开发经验，了解.NET Framework及Windows应用程序的运作机制；2、熟悉数据库的相关知识(例如SQLServer Oracle、MySQL等)，熟悉数据库脚本优化；3、熟悉SVN版本管理工具，熟悉OOP思想，熟悉常用的设计模式；4、具有良好的编程风格，规范化、标准化的代码编写习惯，良好的面向对象编程思路；5、热爱生活，具备团队精神及创新精神，具备较强的学习能力，工作耐心细致、责任心强；6、有物流行业项目、WMS项目、大型ERP项目等开发经验者优先考虑；7、熟练使用委托、多线程、WCF等技术者优先考虑。", "深圳市递四方信息科技有限公司", "500-2000人", "成熟型(D轮及以上)", "移动互联网,电子商务", "3.8"
"拉勾", "ASP", "Asp.net", "15000-25000", "本科", "上海", "3-5年", "职位描述岗位职责：1、负责业务系统前后台功能的开发、实施、测试、维护、上线等工作。2、参与制定系统的研发方案以及升级方案，进行程序性能的分析和优化。3、配合协助部门提出的技术需求，配合产品参与技术创新的相关工作。4、其他相关程序开发工作岗位要求：1、熟悉.NET Framework及多层架构，掌握面向对象与软件开发的相关知识与概念，熟练掌握 Asp.Net MVC 及 Web Api 开发；2、具有丰富的B/S开发经验，熟悉HTML、CSS、Javascript等前端技术，熟练使用JQuery、BootStrap、AngularJS等前端框架优先考虑；3、掌握基本的关系数据库相关知识，熟悉SQL语言、锁、事务以及索引，有大数据量查询优化经验； 4、了解HTML5移动端开发及微信开发者优先考虑；5、具备良好的编码规范、良好的沟通表达能力和逻辑能力", "上海克而瑞软件技术有限公司", "2000人以上", "上市公司", "移动互联网,电子商务", "4.0"
"拉勾", "ASP", "ASP.NET", "7000-14000", "本科", "上海", "1-3年", "职位描述.NET开发工程师岗位职责:1.参与软件项目需求分析与设计2.负责软件系统代码编写，调试，测试3.负责相关系统文档编写以及后期维护工作4.部门内其他技术相关工作岗位要求:1. 熟悉面向对象设计思想2. 熟悉MVC框架3. 熟悉.Net框架及基本原理4. 掌握ASP.Net相关开发技术5. 能够书写与调试HTML,CSS,JS相关脚本6. 熟悉MS SQL/My SQL/Oracle数据库中至少一种，能使用T-SQL进行存储过程、函数等编写；7. 具有网站相关项目开发经验8. 有良好的沟通意识与团队精神", "上海领秀电子商务有限公司", "50-150人", "上市公司", "电子商务", "4.6"
