"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate"
"拉勾", "C#", "C#", "3000-5000", "本科", "上海", "不限", "职位描述        技术工程师岗位职责1、负责证卡打印机的安装培训调试。2、对售后产品的电话技术支持、及产品故障的判断和维修。3、对客户出现的软件问题进行网络远程支持、调控。4、技术资料整理（机器彩页、技术培训、软件使用说明、版式、机器常见问题、SDK等）5、产品售前演示、讲解，配合销售人员完成销售任务。任职资格1、本科或本科以上学历，计算机专业。2、英语四级或四级以上，并且具备简单的听说读写能力。3、熟悉高级编程语言，如Ｃ＋＋、Ｃ语言，了解代码模块的接口基本应用形式。4、了解接口函数即API的应用。5、熟练掌握图片编辑软件，如photoShop、cordraw。6、具有较强的工件责任心及团队合作能力。7、偶尔需要短期出差。", "金乔炜煜（上海）智能科技有限公司", "少于15人", "初创型(未融资)", "企业服务,硬件", "-"
"拉勾", "C#", "C#开发（AR）", "10000-20000", "本科", "北京", "1-3年", "职位描述1.全日制本科及以上学历，两年以上相关工作经验，有计算机学、图形学优先2.熟悉C#语言，深入掌握Unity引擎，熟悉游戏优化3.熟悉常用数据结构和算法4.熟悉3D图形学原理，熟悉图形中相关数学知识，熟悉DX或者OPENGL图形接口，两年以上3D产品开发经验5.至少有一款完整参与过VR/AR游戏项目经验6.对AR/MR有浓厚的兴趣,良好学习和理解能力7.有客户端内存优化、性能优化、SDK接入经验者优先8.有unity移动游戏开发经验者优先", "北京商询科技有限公司", "50-150人", "成长型(A轮)", "企业服务,数据服务", "4.1"
"拉勾", "C#", "c#开发工程师", "5000-10000", "本科", "南京", "1-3年", "职位描述岗位职责：1、负责互联网特别是移动互联网相关产品的软件开发、软件测试、系统上线部署等研发类工作任职要求：1、 计算机及相关专业本科以上学历，具备良好的数据结构、软件工程等计算机软件基础理论知识，211、985学校毕业优先。2、 精通.NET开发语言；3、 精通XML，WEBService，CSS等开发；4、 熟练使用Jquery脚本；5、 熟悉Microsot SQL Server等数据库，能够编写SQL语言；6、 良好的沟通、协调以及较强自学能力，逻辑思维能力强，有较强的条理性和判断力，具备强烈的责任感；文档撰写能力强；7、 有很好的团队合作精神", "南京金蜜蜂软件科技有限公司", "15-50人", "初创型(不需要融资)", "移动互联网,O2O", "4.9"
"拉勾", "C#", "C#软件工程师", "10000-20000", "大专", "上海", "3-5年", "职位描述岗位职责：1、组织或参与制订系统解决方案；2、组织或参与产品的开发;任职要求：1、计算机等相关专业，本科及以上学历;2、3年以上软件开发工作经验3、精通C#语言；4、有责任心，有团队意识，有较强的沟通、学习和理解能力", "上海海得控制系统股份有限公司", "500-2000人", "上市公司", "硬件", "4.8"
"拉勾", "C#", "C#", "9000-15000", "本科", "广州", "不限", "职位描述【岗位职责】负责公司产品研发工作，参与需求设计。【岗位要求】1、精通C#编程与.net开发；2、熟悉SqlServer数据库；4、本科及以上学历，计算机、软件等相关专业。超有爱的福利：  员工公寓+员工餐厅+双休+五险一金+班车；  公司为员工提供篮球、羽毛球、乒乓球、台球、钓鱼台等免费运动设施。", "蓝鸽集团有限公司", "500-2000人", "成熟型(不需要融资)", "移动互联网,企业服务", "4.1"
"拉勾", "C#", "C#高级工程师（wiform wcf /wpf ）", "18000-25000", "大专", "深圳", "3-5年", "职位描述任职要求1. 大专以上学历，3年以上 C#(WinForm)开发经验；2. 熟练掌握界面控件的使用和WCF/WPF开发,熟练JSON/XML数据处理处理和TCP编程；3. 熟练使用stockchartX控件；4. 熟练PL/SQL基本编程，了解多种数据库（MySQL/MSSQlServer）；5. 熟练C#数据结构 (内存管理 英文阅读能力独立开发能力linux操作系统oracle数据库)优先考虑6． 强烈的责任心和工作热情，良好的沟通能力，逻辑分析能力强。7. 计算机或相关专业者优先,互联网金融产品经验者优先。薪资福利：18-25K 年底双薪福利待遇1、期权激励：核心员工一定比例的期权激励。2、五险一金：养老保险、医疗保险、失业保险、工伤保险、生育保险；住房公积金。3、弹性工作时间：不打卡签到，每天自由工作 8 小时。4、实报实销：加班打车、加班餐补。5、带薪假期：年假、婚假、产假、陪产假、丧假等。6、办公室福利： 开放式办公室环境、 下午茶、免费水果、免费零食、月度生日会、节日福利、健康体检等。7、丰富多彩的公司活动：情人节、六一儿童节、七夕情人会、野外拓展、圣诞游戏、跨年晚会、年度旅游、员工技能培训、不定期聚餐等。", "深圳市前海博纳斯科技有限公司", "15-50人", "初创型(天使轮)", "金融", "4.0"
"拉勾", "C#", "高薪诚聘C#开发工程师", "7K-14K", "不限", "大连", "1-3年", "职位描述        招聘1-4年c#开发工程师，项目长期稳定。    ", "大连汇升科技有限公司", "15-50人", "初创型(未融资)", "移动互联网", "-"
"拉勾", "C#", "C#", "10000-18000", "大专", "深圳", "3-5年", "职位描述岗位职责：1、 根据产品的需求完成服务端开发、自测；2、 负责数据库的开发，采集设备端传递过来的数据，按要求存储到指定数据库中；3、 提供数据接口的开发，与b/s、app前端进行数据交互；4、 负责与设备的sdk进行对接，能根据相应的设备接口，控制设备的相应动作；5、负责各个支付平台的对接，且能自定义收款方配置。岗位要求:1、 计算机专业大专及以上学历，4年以上工作经验；2、 精通c#语言、能熟练使用mysql或sqlserver数据库中的一种；3、 精通socket通讯，处理过大量的通讯并发长连接，有过大型通讯类系统开发经验的优先；4、 了解过海量的数据快速存储和查询优先；5、有分布式开发经验者优先。", "深圳市富士智能系统有限公司", "150-500人", "成长型(不需要融资)", "其他", "-"
"拉勾", "C#", "C#", "5000-9000", "不限", "成都", "不限", "职位描述1.2年以上c#开发经验2.了解DICOM协议3.医疗软件开发行业背景优先", "成都一方先知科技有限公司", "少于15人", "初创型(未融资)", "移动互联网,医疗健康", "4.1"
"拉勾", "C#", "C#", "8000-15000", "本科", "北京", "1-3年", "职位描述.net开发工程师（互联网产品）任职资格：1、为人正直、诚信，积极上进，对工作认真负责，能承受较大工作压力；2、具有较强的沟通能力、文字表达能力、团队合作精神；3、有技术兴趣，对新技术、新业务有较强的好奇心和持续钻研的热情；4、1年以上实际开发经验，熟练掌握C#、ASP.NET、Javascript,、Ajax、 XML、Jquery等技术5、熟练掌握关系模型或者对象模型，有较强的独立分析设计和独立工作的能力，能通过自主学习解决相关的技术难题；6、熟练使用至少一种数据库（SqlServer,Oracle,Mysql,DB2,Cassandra, MogonDb等），并精通SQL；7、有大型互联网应用设计、调优或者运维经验的优先。工作职责：1、公司核心软件设计、开发工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。", "北京北森云计算股份有限公司", "500-2000人", "上市公司", "企业服务,数据服务", "4.0"
