"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "数据挖掘", "数据挖掘工程师", "10001-15000", "硕士", "北京", "1-3年", " 职位描述：  1.岗位介绍  1）运用数据挖掘各类算法自主构建相关的业务模型  2）基于业务场景及数据情况发现业务规律，并能根据实际情况编写数据分析报告  3）协助销售团队与客户交流，向客户展示方案与产品，取得客户对公司及服务的认可     2.岗位要求：  1）计算机相关专业、数学...", "北京车网互联科技有限公司", "100-499人", "民营", "计算机软件,互联网", "", "9"
"智联", "数据挖掘", "数据挖掘工程师", "15001-20000", "本科", "上海", "", " 岗位职责：  1、研究并分析数据挖掘与机器学习算法；  2、利用数据挖掘与机器学习算法，解决包括但不限于移动社交类以及反spam需求；  3、实现基于数据挖掘算法的产品功能；     任职要求：  1、熟练掌握数据挖掘机器学习的理论和实践； ...", "上海聊聊网络科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "8"
"智联", "数据挖掘", "数据分析挖掘工程师", "9000-15000", "本科", "西安", "1-3年", " 岗位职责： 1.参与用户行为分析和挖掘，为算法和业务场景提供支持； 2.与技术/业务部门沟通合作，将数据模型应用于实际业务； 3.分析数据，识别潜在问题及其商业价值，设计方案，构建原型； 4.从大数据中挖掘用户本质属性，并分析用户行为和个性化需求以及指导业务发展； 5.应用先进的统计建模、数...", "北京捷报金峰数据技术有限公司", "20-99人", "民营", "计算机软件", "", "10"
"智联", "数据挖掘", "高级数据挖掘工程师  保险公司 猎头岗", "20001-30000", "本科", "北京", "", " 岗位描述： 1.负责海量数据（用户行为、日志等数据）的处理、分析、挖掘和存储； 2.利用数据挖掘的理论和方法解决个性化、推荐等产品中的实际问题； 3.通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供有价值的服务。   任职要求： 1.本科及以上学历，计算机、数学、统计或者相...", "北京道格尔景观标识工程有限公司", "20-99人", "股份制企业", "计算机软件", "", "6"
"智联", "数据挖掘", "数据库/数据挖掘分析工程师", "6001-8000", "本科", "济南", "1-3年", "...数据挖掘、计量经济学、金融学、风险管理等相关专业，本科及以上学历，3年及以上互联网、电子商务数据分析工作经验；2.2 熟悉数据库系统、操作系统的基本原理与技术，有相关系统的开发经验；2.3 熟练掌握数据分析/挖掘方法及相关算法，熟悉大型数据库，熟练运用SQL；熟练操作SAS/SP...", "山东中财税审科技股份有限公司", "100-499人", "民营", "计算机软件,互联网", "", "9"
"智联", "数据挖掘", "大数据业务部门_数据挖掘工程师", "6000-12000", "本科", "成都", "1-3年", "...数据挖掘模型；  5、熟悉spark-mllib、mahout、hadoop、hive等优先；  6、责任心强，具有良好的团队合作精神，学习能力强。     薪酬与个人实际能力相关，能力优秀者可上调。具体面谈。", "四川厚旗商品经营有限公司", "500-999人", "股份制企业", "互联网/电子商务    ", "", "11"
"智联", "数据挖掘", "OMG097-数据挖掘高级工程师（深圳）", "面议", "本科", "深圳", "3-5年", " 工作职责：  用户行为分析； 基于视频、新闻等媒资的个性化推荐算法的研究与实现。  工作要求：  计算机（机器学习、自然语言处理等方向）、数学相关专业本科及以上学历，并且至少有2年相关专业工作背景；     掌握常用机器学习，数据挖掘方法，并且在工作中有实际使用这些方法的经验；   ...", "深圳腾讯计算机系统有限公司 ", "10000人以上", "民营", "金融/投资/证券    ", "", "15"
"智联", "数据挖掘", "TEG05-高级数据挖掘工程师（深圳）", "面议", "本科", "深圳", "3-5年", " 工作职责：  负责互联网账号安全体系建设，发现、拦截、感知；海量数据挖掘，行为序列、时间序列、知识图谱、团伙挖掘等； 负责公司海量流量异常监测和清洗； 负责天御、金融反欺诈等安全能力开放； 业内数据挖掘、金融反欺诈前沿技术的追踪调研。  工作要求：  3年及以上互联网产...", "深圳腾讯计算机系统有限公司 ", "10000人以上", "民营", "金融/投资/证券    ", "", "12"
"智联", "数据挖掘", "OMG236-搜索数据挖掘工程师（北京）", "面议", "本科", "北京", "1-3年", " 工作职责：  负责新词、热词发现； 负责搜索数据收集、分析、运营； 负责建立搜索知识图谱。  工作要求：  深入理解常见机器学习或数据挖掘类的算法原理，熟悉常见的统计原理及方法； 有大数据分析工具相关的使用经验，比如Hive、Pig、Sql或者Hadoop、Map-Reduce； 2...", "深圳腾讯计算机系统有限公司 ", "10000人以上", "民营", "金融/投资/证券    ", "", "2"
"智联", "数据挖掘", "MIG03-数据挖掘工程师（深圳）", "面议", "本科", "深圳", "1-3年", " 工作职责：  1.通过海量数据分析和挖掘，找出移动互联网应用的商业价值及数据价值点； 2.通过机器学习和数据挖掘的技能，探索研发工具的应用场景，提升研发效率； 3.深入挖掘海量用户的行为、属性，建立用户画像标签体系，建立相关的预测模型、定价模型等，为商业应用提供数据驱动的服务与产品，...", "深圳腾讯计算机系统有限公司 ", "10000人以上", "民营", "金融/投资/证券    ", "", "4"
