"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "C#", "C#开发工程师-急聘", "6001-8000", "本科", "苏州", "1-3年", " 工作地点：  苏州工业园区    专业要求：计算机及相关专业    职位要求：   1、精通C#编程相关技术（如.NET Framework等相关技术）  2、熟悉关系数据库理论，有SQLServer、Oracle、MYSQL至少一种数据库的编程经验  3、具有良好的沟通、交流、需求...", "上海苏翔信息科技有限公司", "100-499人", "民营", "计算机软件,互联网", "", "1"
"智联", "C#", "C#高级软件工程师", "4001-6000", "本科", "哈尔滨", "1-3年", " 1、具有两年以上的C#项目开发工作经验及一定的团队建设能力。  2、熟悉.NET Framework框架、Visual Studio 开发工具以及MVC编程模式。  3、熟悉HTML、XML、AJAX、Javascript、CSS等技术。 4、熟悉SQL Server数据库，并能熟练...", "哈尔滨同升伟业科技开发有限公司", "20人以下", "民营", "计算机软件,互联网", "", "3"
"智联", "C#", "c#程序员", "6001-8000", "大专", "济南", "1-3年", " 岗位职责：   1、基于C#语言进行软件开发；   2、完成安排的软件开发和单元测试工作；   3、参与软件的系统设计、模块设计，按照需要完成详细设计；   4、书写相关的技术类文档。   5、配合质量管理、项目管理、测试管理工作；   6、按需要为技术支持部和客户提供技术协助；  ...", "济南汇通远德科技有限公司", "100-499人", "民营", "计算机软件,互联网", "", "12"
"智联", "C#", "中级C#/.net/C++软件工程师", "4001-6000", "大专", "西安", "3-5年", "...C#/.net/C++并有丰富的项目经验；    4  、对常用数据库（SQL/ORACLE等）有深入了解，并有项目经验；    5  、有实际的项目开发经验或独立开发完成的项目，有大型项目的架构经验者优先；    6  、掌握面向对象设计模式及各种相关工具；    7  、熟练...", "陕西恒宇通电子技术有限公司", "20-99人", "民营", "计算机软件", "", "9"
"智联", "C#", "C#软件工程师", "8001-10000", "大专", "苏州", "3-5年", " 任职要求：        1.大专及以上学历，计算机相关专业毕业；  2.有4年以上软件开发工作经验；  3.精通C#和.NET开发，有良好的编码习惯；  4.熟悉数据库设计，能灵活编写存储过程，视图，触发器等；  5.了解第三方DEV控件，能熟悉运用相关控件；  6.了解数据库优化...", "柳道万和（苏州）热流道系统有限公司", "500-999人", "外商独资", "物业管理/商业中心    ", "", "7"
"智联", "C#", ".NET 开发工程师 (C#)", "10001-15000", "本科", "北京", "1-3年", " 岗位职责：  1.负责系统主要业务模块的编程实现；   2.理解项目产品需求；合理安排开发工期，保证产品稳定高效；  3.编制各类开发文档，熟练使用常用的数据库设计工具。    任职要求：  1.通信/计算机或相关专业，本科以上学历，二年以上C#开发工作经验，精通多层、MVC等框架应...", "中航材导航技术(北京)有限公司", "20-99人", "国企", "服装/纺织/皮革", "", "15"
"智联", "C#", "C#高级软件工程师", "6001-8000", "大专", "成都", "1-3年", "...C#，若再对java/object-c熟悉更好；  4、熟练掌握SQL语言，熟悉以下数据库至少一种：SQL Server 、MySQL、Oracle等；  5、希望你能对Android 、iOS 至少一种移动平台有所了解；  6、 易于沟通交流，拥有良好的团队意识；", "成都思为交互科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "15"
"智联", "C#", "C#初级程序员", "4000-6000", "不限", "成都", "", " 岗位职责：  1. 根据开发进度和任务分配，完成相应模块软件的设计、开发、编程任务；  2.参与公司软件项目的分析、设计工作，  3.理解项目需求并具有把控需求的能力。  任职条件：  1. 计算机软件或相关专业。  2. 熟悉.NET架构，熟练掌握C#基本开发技能。  3. 思维敏...", "成都思为交互科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "13"
"智联", "C#", "C#资深软件工程师", "8000-12000", "大专", "成都", "3-5年", "...C#，有商用B/S架构软件项目的完整设计开发经验；  3、精通SQL，熟练应用大中型关系型数据库至少一种，能完成复杂SQL查询的编写；  4、熟练掌握javascript，熟悉js与服务器的交互（ajax、ws等），对js与前端的交互有一定了解；  5、了解java（androi...", "成都思为交互科技有限公司", "20-99人", "民营", "计算机软件,互联网", "", "13"
"智联", "C#", "【应届零基础有培训】VR虚拟现实助理/Unity3D游戏实习/C#学徒", "4000-8000", "大专", "北京 - 昌平区", "1-3年", "...C#技术，并用于实践工作  ·完成简单的研发项目或练习作业  ·适应较强的工作/学习压力  ·研究行业内最新动态与技术     【你得懂点儿什么？】     ·相关专业大专以上学历， 2015/2016/2017届应届毕业生优先 ，计算机或...", "奇酷动力", "100-499人", "民营", "计算机软件", "", "1"
